,Text,sentiment
55,"""Top 5 Reasons for learning Web Designing
In-demand Domain
Great Income
Work from anywhere option
Freelance opportunities
Creative and Fun
Join SLA for the Best Web Designing Training with IBM Certification.
"" ",pos
56, How can I find these sweet little companies. I'd love to work at a humble little NGO showing them how Google forms works (or fixing their website/backend bla blaConfusion. I've worked at IBM (hated itConfusion worked at start up I didn't have equity in (triple hated itConfusion. $50 ph enough.,neg
57," is carrying out some phenomenal work in the Quantum Computing space.

The ambitions are pragmatic  glad to see substance over hype prevailing in this space.

#QuantumComputing

",pos
58,"these articles, smdh

""will PCs ever work? Acorn withdraws from the market, perhaps IBM will be next?""",pos
59,"      I’m a troll u goof , I don’t sell a service rolling_on_the_floor_laughing or pretend I kno wtf a stock is doin off a ibm chart",neg
60," Sir you do excellent quality work.
$f 12c looks killer deal
$ccc 9.50c is blast deal
$rivn 30c was a sell
$msft 250c wow great catch.
$tsm direction is not clear.

$gotu 2.50P still in play.
$wba 32.50P looks good.
$ARCC 17P was a sell sir .
$IBM 140P is a blast.
$MCD 250P may be ",neg
61, We definitely need to get to the bottom of it. Was it a Mac or IBM. How many gigs of memory did it have. Was the laptop in the building during Jan6. Did the laptop lie about being Jewish. Does the laptop have COVID or been Vaxxed. Does it own stock in Southwest Airlines,pos
62, And in the 1960s IBM and ATT controlled the world. How did that work out? Jesus Robert. You're such a leftist ideologue.,neg
63," Al Michaels said he was selling IBM in 2021. Today, he says he's so glad he held onto the stock. Which is true? #CNBC  ",neg
64,"$IBM [15s. delayed] filed SEC form 4: Vice Chairman COHN GARY Sadness 
Delivered securities 15,130 of Common Stock at price $141.4 and Converted securities 27,359 of Common Stock at price $0 on 2022-12-28, increased holding by 60% to 32,551.87 shares  ",pos
65,$IBM third best performing tech stock this year ,pos
66,"articulated_lorryPutting blockchain to work in commodities

IBM Food Trust is a #blockchain solution for agriculture #supplychain developed by 🇺🇸tech giant  allows for tracking #commodities like coffee, cocoa and palm oil that come from less developed countries. ",pos
67,"#Tech #NewsFlash 12/29
IBM's stock shines while rest of Big Tech suffers - here's why, says top Wall Street firm - WRAL TechWire

#Technology #Bot #News",pos
68,"Top positive and negative STOCK by newsred_triangle_pointed_downred_triangle_pointed_downrocketrocket

((Source:

#AMAZON #AMZN #TSLA #TESLA #GOOGLE #GOOGL #GOOG #IAU #IBM #AAAU #ORCL #MSFT #Microsoft #DGL #mysocialpulse ",neg
69,"My sweetie got me another IBM PC/AT and I've been cherry picking to boost my original AT. The donor had some interesting parts - 3.5"" floppy, AST Advantage with 128K expandable, Everest multi card, 80287. HD seems to not work, alas.",neg
70,"IBM's stock shines while rest of Big Tech suffers - here's why, says top Wall Street firm #WRALTechWire ",pos
71,"IBM’s stock shines while rest of Big Tech suffers – here’s why, says top Wall Street firm | WRAL TechWire ",pos
72,IBM's stock shines while rest of Big Tech suffers - here's why says top Wall Street firm #WRALTechWire ,pos
73,"$ibm    Trade the US stock market? Before they hit a stock that turned $2 to $10, anyone who had $2000 turned to $10,000 ...---rocket   ---rocket
",neg
74, I’ve held $IBM since 1993. First stock purchase I ever made when I started trading with the #DogsoftheDow. I always just    held it for the dividend mostly like my security blanket. I finally got my reward this year.,pos
75,"$ibm   Trade the US stock market? Before they hit a stock that turned $2 to $10, anyone who had $2000 turned to $10,000 ...---rocket  
",neg
76,  IBM did this successfully until the mid-2000s. Then they quit treating the workers who did that work well and pushed them all out to retirement or other firms,neg
77,"IBM is the best performing tech stock this year

Let that sink in grinning_face",pos
78,"#Tech #NewsFlash 12/29
Investing in the Future of Work: How IBM Is Tackling the Credentials Dilemma

#Technology #Bot #News",neg
79,"Top 5 Trending Tickers in Fintwit now:

1. $ARGreat_dismay Ardelyx +1.96%
2. $FOUR Shift4 +5.66%
3. $HOTH Hoth +143.85%
4. $TGTX TG +27.30%
5. $IBM International +1.19%

Via - 

#fintwit #stocks #StockMarket #Stock",neg
80,"$IBM Investing in the Future of Work: How IBM Is Tackling the Credentials Dilemma
",neg
81,"$IBM Investing in the Future of Work: How IBM Is Tackling the Credentials Dilemma
",neg
82,"#IBMCorp $IBM DailyChart-SMAandFibonacciSupport-Resistance
Stock trading above 200 #SMA
20SMA at 144.79, 50SMA at 141.93, 200SMA at 134.36 ",pos
83,"Published in this article by  , are the #tech stocks who investors should have on their watch list. Our own  provided insight regarding   stock  how their use of #AI is boosting them forward.

Find out who else made the cut   ",neg
84," My wife was at IBM and I couldn't use my phone at MY work. Times have changed and we now work from home. money_bag Don't hate on us little people. Find out if we show potential. Only way is through conversation and learning more about us.
#underdogstrength",neg
85,"#IBMCorp $IBM Daily #Stock Chart with 20 days #Fibonacci Retracement Levels
Fibonacci #Support Levels 137.2, 127.3
Fibonacci #Resistance Levels 140.62, 140.97, 143.31
Start #investing in #GlobalStocks at  
#Investor #Trading ",pos
86,"ICYMI: We’re partnering with  to prepare for the quantum era of applications in telecommunications.

From cybersecurity to cloud access, discover how we’ll work together through #QuantumComputing technology right_arrow_curving_down️",pos
87,$IBM vs. $RYCEY: which stock is the best to buy? #InternationalBusinessMachines  ,neg
88,"IBM has 20+ of the most powerful quantum computing systems in the world, and their community of clients and partners includes 210+ Fortune 500 companies. 

no wonder its one blue-chip tech stock that is in the green for the year",neg
89," excellent work at twitter. You remind me of Gene Amdahl. He could take complex engineering problems, reduce them to a simple common denominator, and apply a simple solution; i.e.  resulting in the IBM 360. He made an explanation of his solution in a few sentences. Nice!",neg
90,   Hey  hey  I want $250 for each of my 150 shares of Avct I know you and ibm had an agreement to short the stock and not pay common stockholders if they got their position after June 30th 2022 I know you and  ibm had an agreement,neg
91,"Please impose strict guidelines for IT, ITeS  Telecom companies to allow their millions of employees to work from home WFH. This is very very Important as it can save big cities from larger spread of #COVID19      ",pos
92,IBM Stock Was the Real Winner Among Big Tech in 2022 ,pos
93,IBM Business Analytics Enterprise  Content Hub optimize analytics work - TechRepublic ,neu
94,IBM Stock Was the Real Winner Among Big Tech in 2022 ,pos
95,IBM is one of just two U.S. tech companies valued at $50 billion or more that has generated positive stock returns in 2022.   flexed_biceps #ibm #bigtech #StockMarket,neg
96,"The high tch companies stock  one year variation
Winner is $IBM
Loosers $META and $TESLA
It shows that  delivery unconsidered speculative assimilated assets have't survived to the real verse

$BTC $ETH $BNB  #NFT #Binance #FTX #SBF #Twitterdown #StockMarket #Metaverse #carr #tate ",neg
97,"If you are sick of IBM pretending this is the right way to use AWS tech, let me know and our Big Data and Healthcare teams can work out a cloud native solution on Azure or AWS.

",neg
98,Haven't owned public equities in over 2 years (aside from ABNB IPO sharesConfusion.  IBM is the first stock I added today.,neg
99,"Furu DBookTrading just tweeted about $IBM at stock price 140.3$!

Discover our detailed position:  ",neg
100,"#IBMCorp $IBM Last 6 months Daily #StockMovement Line #Chart
Max downward movement was -5.25%
Max upward movement was 4.73%
Stock majorly moved between -1.44% and 1.23%
Start #investing in #GlobalStocks at  
#Investor ",neg
101,  IBM stock up in 2022 ,neg
102,IBM Business Analytics Enterprise  Content Hub optimize analytics work ,neu
103," beat all its large-cap tech peers in 2022 as investors shunned growth for safety. IBM is up 6% in 2022, topping every large-cap tech stock. The company has bolstered its consulting business with small acquisitions and cozied up to fast-growing cloud providers.",neg
104,"$ibm   Trade the US stock market? They just hit a stock that turned $2 to $10, anyone who had $2000 turned to $10,000. ..
 ",neg
105,"IBMclouTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry   Congratulations, Yash! Keep up the great work grinning_face_with_smiling_eyes",pos
106,"  Congratulations, Yash! Keep up the great work grinning_face_with_smiling_eyes",pos
107,"#IBMCorp $IBM Monthwise Daily High - Low Movement Box Plot
Avg day swing for last month is 2.59
Avg day swing for last 5 months is 2.45
The #stock #chart shows current #swings  prev months
Start #investing in #GlobalStocks at  
#Investor ",neg
108, No you don’t need one .  I have one but only for work at IBM.  You definitely don’t require one .  I’m almost retired grinning_face.  I won’t have one after I stop working and don’t have one for my personal computer,neg
110,"$IBM has been a lousy performer in the last few years but is up +10.6% YTD (total returnConfusion. Topping every large-cap tech stock, as well as $SPY and $Sad_or_CryingQ. 
Still a very low-growth company, but they made some good decisions with their hybrid cloud strategy. ",neg
111,"#IBMCorp $IBM Daily #Stock Chart with 100 days #Fibonacci Retracement Levels
Fibonacci #Support Levels 138.82, 134.38, 129.93
Fibonacci #Resistance Levels 144.32, 145.15, 153.21
Start #investing in #GlobalStocks at  
#Investor #Trading ",pos
113," I was a large systems engineer at IBM, not many women in that job.  Some of it was great, some of it involved bullying, groping and sexual harassment.  And a year off work with stress related illness.  Managers closed ranks.",neg
114,FAS Wealth Partners Boosts Stock Position in International Business Machines Co. (NYSE:IBMConfusion (Alphonse Anthony/ZolmaxConfusion ,neu
115,"copyrightafter recovery groups and entering service ministry, Claudia Humphrey's dad dies and she restores her book. Styles(various art formsadsConfusion

AFTER ENTRY INFO ONLINE, BOOK is since 2000 on collegepublic library computers work to bring these levels.
IBM SELECTRIC TYPED ORIGINAL. ",neg
116,"        Sure, last months were a bit packed (as you see I was only able to work on Lucene ""between the years""Confusion, but next year I could setup some test runners using Semeru on Jenkins.
For real performance tests we have a separate framework by  (a former IBMConfusion.",neg
117,"IBM Stock Price Analysis: April’s Resistance to Become December 2022 Support?
#StockMarket #stocks 
",neu
118,"  IBM (before modern PCsConfusion was very instrumental in finding and killing Jews.

They were incredibly advanced in codes, data collection and logistics - it was WHY they were able to work in secrecy for so long. ",neg
119,   Tesla's a car stock. And it's still underperforming 70% YTD while GM and Ford are only down 45%. That's a huge difference. Tech stocks didn't do Tesla bad either. Apple -28% YTD. IBM +5%. Alphabet -40%.,neg
120,"  Living my best life; thanks for asking.   Planning my “Official/Unofficial Retirement” on July 1, 2023; I’ll be 62!  Taking my IBM Pension, Social Security, and other resources.  Will continue to work my own Media Consulting and Mary Kay businesses.  “It’s My Season”!!!  raising_handsmedium-dark_skin_toneraising_handsmedium-dark_skin_toneraising_handsmedium-dark_skin_tone",pos
121,The IBM Ecosystem at Work: How We’re Delivering on Our Vision   #ibm #tech,pos
122,"#IBMCorp $IBM WeeklyChart-SMAandFibonacciSupport-Resistance
Stock trading above 200 #SMA
20SMA at 134.89, 50SMA at 133.72, 200SMA at 128.09 ",pos
123,"IBM has reportedly sent a message across its workforce declaring that gig work or a second job in any capacity is against the company’s interest. #employee #moonlighting #jobs #employment #twojobs #extraincome #wfh #remoteworkingbenefits #employer

",neg
124,"  Santos explanation made sense to me. If you contract out for work with a company like IBM you would list IBM for your experience.  My immediate family are Christians, Jews, JWs , Muslim and Hindus and they are all my faith and celebrate all and identify with all.",neg
125,IBM stock outperformed technology sector in 2022 ,neg
126,IBM stock outperformed technology sector in 2022 ,neg
127,IBM stock outperformed technology sector in 2022 ,neg
128,"#IBMCorp $IBM 5MinuteChart-SMAandFibonacciSupport-Resistance
Stock trading above 200 #SMA
20SMA at 142.27, 50SMA at 142.37, 200SMA at 141.18 ",pos
129, Highly recommend an IBM Model M keyboard for typing on a computer. They're about as old as we are and still work tremendously well. Tactility that will absolutely spoil you.,pos
130," Developed and marketed the first personal computer, the IBM PC, which revolutionized the way people work and communicate.",neg
131,IBM stock outperformed technology sector in 2022  ,neg
132,IBM stock outperformed technology sector in 2022 ,neg
133,IBM stock outperformed technology sector in 2022 ,neg
134,IBM stock outperformed technology sector in 2022 ,neg
135,"  For an RTS designed to run on an original IBM PC with 256k of ram with no mouse support, yes. Simplistic compared to even Dune 2, but the sound track is great, the controls work surprisingly well and the difficulty is balanced around them, and in general I find it pretty fun.",neg
136, Aviation tech in general is horrifically outdated.  I work in manufacturing in the industry and we still use an IBM DOS system from the 80s.  We also have 4 other systems and nine of them talk to each other so it’s a lot of manual nonsense.  I tell ‘ITS 2022!’ A lot at work.,neg
137,"In a most forgettable of years for most investors, perennially patient International Business Machines (IBM Confusionshareholders have reason for cheer. The stock has been walloping the market. With just a couple of weeks to go until 2023, IBM is up 10% in 2022 (…",neg
138," hi guys. I'm a data analyst enthusiast, I wish to seek for internships and or freelance work. I have been working and practicing on my own. I have taken courses on IBM learning about Watson studio ops, Google sheets, Ms Excel, still expanding my scope. Kindly assist.",pos
139," I used to work in the corporate world for companies such as IBM.  (I'm now retired.Confusion

If I had lied on my job application as George Santos has, I would have been shown the door in 2 minutes.

In the business world, this is a fire-able offense.  It is dishonest.  And it is wrong.",neg
140,"A good buddy of mine Charles Wade Fraley works for Inatech, Parent Company IBM Intel. Charles needed to find more men to work for Intel and did having them all file TPX Intel reports for the government. They falsely indicted him.",neg
141," The best? Have you ever heard of Bill Gates greatest investment? 

IBM comes to Gates: we need an operating system 

Gates: here’s MS-DOS, a licensed version of Q-DOS for $75k that rips off CRM from that guy you didn’t want to work with

Gates turned 75k - $MSFT",neg
142," My partner(sConfusion used him for self-employed work, selling a company at a deficit (publishing companyConfusion, and two acquisitions (startup = Red Hat = IBMConfusion.

Also tells you if you should file single or joint. Well worth it.",neg
143," A value investor is looking for 20, more or less. E.g. $PEP is 26, $IBM is 16,  $BAC is 10.25. $PFE is 9 (but pays good dividendConfusion. So 36 with 0% dividend is not overly aggressive for a growth stock (it's come down A LOTConfusion but still reflects growth expectations that may not happen.",neg
144,"""If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.""

- Thomas Watson, CEO of IBM ",neg
145,"Option trade idea -- $IBM Call: 143.0 strike, 2022-12-30 expir. For investors with a bullish outlook on $IBM, this trade offers explosive upside potential. For every 1% increase in $IBM stock price the value of this call option increases 63.7%. Cost: $102.00, IV: 20.9%.",neg
146,International Business Machines Co. (NYSE:IBMConfusion Stock Holdings Decreased by Silver Oak Securities Inc (Tammy Falkenburg/ZolmaxConfusion ,neu
147, This meme but it’s Arvind in front of IBM’s stock price ,neg
148,"#IBMCorp $IBM Last 24 months Daily #StockMovement Line #Chart
Max downward movement was -9.91%
Max upward movement was 7.1%
Stock majorly moved between -1.12% and 1.26%
Start #investing in #GlobalStocks at  
#Investor ",neg
149,IBM stock outperformed technology sector in 2022 ,neg
150,"IBM stock outperformed technology sector in 2022
",neg
151,"Patten Patten Inc. TN Has $631,000 Stock Holdings in International Business Machines Co. (NYSE:IBM (Stuart Ham/ZolmaxConfusion ",neg
152,IBM stock outperformed technology sector in 2022 ,neg
153,IBM stock outperformed technology sector in 2022 -  #VIXC #LatestComments #Commentary #eWeatherNews ,neu
154,IBM stock outperformed technology sector in 2022 ,neg
155,"IBM stock outperformed technology sector in 2022 
",neg
156,"""IBM beat all its large-cap tech peers in 2022"" (""IBM is up 6% in 2022, topping every large-cap tech stock.""Confusion

Who saw that coming a year ago?",neg
157,IBM stock outperformed technology sector in 2022 ,neg
158,"- IBM is up 6% in 2022,topping every large-cap tech stock
- The company has bolstered its consulting business with small acquisitions  cozied up to fast-growing cloud providers Amazon  Microsoft
- Generated $752m in free cash flow in latest quarter  paid out $1.5b in dividends ",neg
159,IBM stock outperformed technology sector in 2022 ,neg
160,IBM stock outperformed technology sector in 2022 ,neg
161,IBM stock outperformed technology sector in 2022 ,neg
162," ALSO, non-natives will work at a corporation  be secretly hiring their family members under subcontracts.

so for example, a non-native will hire IBM for a major contract, then tell their cousin to sub-contract under IBM  give em all of the details in how to do it. person_tipping_handmedium-dark_skin_tone‍female_sign️

#sneaky ",neg
163, None of the above. Very lucky programmer who won out above the rest. What made computers popular was standardized requirements for all brands. IBM could of won the program war but was too tight with the standards. Microsoft wrote software to work with all brands of hardware.,neg
164,"#IBMCorp $IBM Daily #Stock Chart with 20 days #Fibonacci Retracement Levels
Fibonacci #Support Levels 140.97, 140.62, 137.2
Fibonacci #Resistance Levels 143.31, 145.2, 147.09
Start #investing in #GlobalStocks at  
#Investor #Trading ",pos
165,"#IBMCorp $IBM Last 12 months Daily #StockMovement Line #Chart
Max downward movement was -5.25%
Max upward movement was 7.1%
Stock majorly moved between -1.31% and 1.37%
Start #investing in #GlobalStocks at  
#Investor ",neg
166,International Business Machine IBM Trading Report: Stock Traders Daily has produced this trading report using a proprietary method.  This methodology [...]  Click for Details,pos
167,"  I didn't work a ""typical"" 9-5 job.  I started my own company in 1990 after I left IBM. Sold a car for $15k to start it. Then worked ""typical"" 15 hour days 24/7 to build it....LOL You guys have no idea! I was pretty cute back then- could likely have been a major YouTube star....",neg
168,"#IBMCorp $IBM Monthwise Daily High - Low Movement Box Plot
Avg day swing for last month is 2.66
Avg day swing for last 5 months is 2.47
The #stock #chart shows current #swings  prev months
Start #investing in #GlobalStocks at  
#Investor ",neg
169, any chance we get a follow-up with Mr. Tally on his early ML work at IBM? I could listen to him talk all day long!,neg
170,"   I don’t think they have an issue with the economy. They’re very smart, many get jobs with the most famous companies in the worlTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry Nissan, Accenture, IBM, Ericsson. They would get good jobs in China too. But they don’t want to work or live there, especially the women but men too.",neg
171,Making ‘Dinobabies’ #Extinct: #IBM’s Push for a #Younger #Work #Force -  - #workers #UnionsForAll #Job #Microsoft #Google #MLB #NFL #NBA #NHL #NCAA #lawyers #attorneys #lawsuit #discrimination #CNN #FoxNews #MSNBC #NYC #Chicago #Congress #USA #news #FBI,neu
172," Our Father, IBM DDAS Network Controller, was my source for Saturn V info. He launched Apollo 10, 11, 12, 16, 17 and 3x1B's Skylab 2, 3,and 4:  Dad's work friend Wernher had a few revelations and signed Dad's LVO Manual in FR1 after launch of Apollo 11:  ",neg
173,  Love your work Destin! Tonight's watching is sorted now. From near Tidbinbilla on Ngunnawal land. smiling_face_with_smiling_eyes,pos
174,The IU team had a daunting task: To make one of the most sophisticated computers ever assembled up to that point (the transistor was brand newConfusion. And they had to make it work in a stupid crazy vibration environment.  Here are 4 IU's being built at  Huntsville in the 60's. ,neg
175,"When he graduated from Bama in 1965, Luke Talley was hired by  to work on what was called the ""Instrument Unit"". Basically, this was the brains of the Saturn V. It pointed the rocket. ",neg
176, Wow. The IBM building on Leazes Park Road. My first place of work after   from 1969 to 1977.  Saveloy  Pease Pudding stotties for lunch from just behind that bus. face_savouring_delicious_foodface_savouring_delicious_foodface_savouring_delicious_food,pos
177,"The Cheapest near here. As a SINGLE Woman 47...
WHICH WOULD YOU WORK HARD FOR while the IBM s INSTANT BABY MAKERS   get Free/Reduced Rent thru HUD ? earOK_handhundred_pointswarning️clapping_hands You and your men need to that..not my tax dollars! ",neg
178,"*Meridian Advisory Partners, LLC, is NOT a private equity investor or bank.*

  Meridian Advisory Partners, LLC, DO NOT provide board/professional liability, hold stock, nor bankroll SGA consultants - For Profit/Non Profit/Govt, regardless of   Certs.",neg
179," Is it, Not now Alice. This engineer here's going to make an old fashion Mac work like an IBM clone with super abilities.",pos
180,"Thu, 22. Dec: The  stock was listed at 125,35 € and lost -1,63 % over the day. What happend with the  stock? -0,76 % in a day!  stock gained 0,71 % and is listed now at 141,65 €",neg
181,$NTLA $MMM $TWLO Are you a trader who feels like you're always one step behind the market? Don't miss out on your chance to stay days ahead of the market with one simple addition to your trading strategy.  globe_with_meridians    #stock #trading $IBM #IBM ,neg
