,Text,sentiment
984,Microsoft's post-layoffs Halo studio is smaller and switching to Unreal Engine - The Verge ,neg
985,Thanks Brandon D. for sharing about your CSR work at Microsoft with Vanessa Poulson ,neg
986,"“Avoid layoffs in the technologies and skills that keep you safe and resilient and the ones that allow you to differentiate”
Google, Microsoft, and others just laid off thousands of workers while investing billions into other ventures. Who will be the leader with AI? #MIST5720",neg
987,"Are you empowering your #hybridworkforce to do their best work, no matter where they are? Let  show you how you can.      #MicrosoftTeams  ",neg
988,  Joe seems nice but selling Microsoft after pounding the table and it being your stock summint pick is completely unacceptable and honestly unethical,neg
989,"#Lenovo and #Microsoft Windows 11: Ready for hybrid work. I.M Services NV invites you to check out this document to learn how Lenovo and Microsoft Windows 11 can keep you productive, even when working remotely. raising_hands  ",neg
990," 
What’s going to happen to Big Tech’s laid off workers?
#tech #layoffs #techlayoffs
",pos
991,Is your remote work setup not exactly firing on all cylinders?  Azure Virtual Desktop can fine tune that engine. Schedule a free IT Management Process  Infrastructure Review with an experts from LANSolutions.    #AVD ,pos
992,"Remove the complexities that are stalling your #hybridwork success. We provide free consultations to help review your hybrid work needs, and to help build out your perfect solution. Schedule yours today.    #hybridwork #Microsoft ",pos
993,"Work wherever work happens. This brochure, courtesy of TMM Enterprises Group, Inc, shows how  Surface devices with LTE Advanced let you work from anywhere—even in places where fast, secure Wi-Fi is unavailable.  ",neg
994, Microsoft getting hit incredibly hard with tons of layoffs. This year will be difficult for a lot of people,neg
995, I am very certain that the account I am logging into is the correct account because I am still being billed for a realm server on this account. This Microsoft login also still works on my mobile edition of Minecraft but does not work on my desktop Minecraft launcher.,neg
996,"Ate my USRDA of #Frogs, so now can work on #Database for my #CrowdCaring #application in #SQL #Server using #data #tools in #Microsoft #VisualStudio. #technology #tech #TechNews #womenintech #WomenWhoCode #WomenInSTEM #Startup #startups",neg
997,"Ate my USRDA of #Frogs, so now can work on #Database for my #CrowdCaring #application in #SQL #Server using #data #tools in #Microsoft #VisualStudio. #technology #tech #TechNews #womenintech #WomenWhoCode #WomenInSTEM #Startup #startups",neg
998,"Ate my USRDA of #Frogs, so now can work on #Database for my #CrowdCaring #application in #SQL #Server using #data #tools in #Microsoft #VisualStudio. #technology #tech #TechNews #womenintech #WomenWhoCode #WomenInSTEM #Startup #startups",neg
999,"Elon Musk has shook up silicone valley. 150,000 Big Tech Layoffs At Google, Microsoft, Meta, And Amazon blamed on efficiency.",neg
1000,"Now, more than ever, you want to ensure that your team uses the best tools to work remotely. If you are a Microsoft Dynamics 365 user, we recommend you visit the Microsoft Learn Portal to learn how your Microsoft products can be leveraged for success.
",pos
1001," Microsoft will have extensive data on the usage of mobile devices for cloud gaming, so it wouldn't be a stretch for them to work out the likely uptake of a handheld console. Perhaps they are gathering data already...",neg
1002,"  Hahaha. No they don't. Especially not in 3 months. CEO Pepsi? CEO of Microsoft, CEO of IBM, CEO of GE.  CEO of American Express? CEO MasterCard. I could go on and on. Most CEOs consider this their last real job and only do advisory work.",neg
1003,Ready for your business applications and tools to seamlessly work together? See how Microsoft 365 makes productivity and collaboration simple. #SMBs #Microsoft365 #DoMoreWithLess ,neg
1004,"       And on top of that satellites appear to take care of the high frequency work, as I have felt them transit over several canyons. I have walked through when I could hear what was probably directed pulsed microwaves scattering off the jagged rocks.",pos
1005,"   I work in IT at a college and they do work trust me, them working means I have to work when they can’t open Microsoft word lol.",neg
1006,"WATCH STOCK MARKET WE WRAP UP END OF MONTH TOP 5 BEST..  
#FAANG #Stocks #Trading #DAYTRADING #STOCKMARKET #STOCKTRADING

#Apple $AAPL
#Microsoft $MSFT
#Amazon $AMZN
#Facebook $META
#Alphabet $GOOG
#Tesla $TSLA
#NVIDIA $NVDA
#Netflix $NFLX
#Alibaba $BABA",pos
1007," WHAT? Joe T is already out of Microsoft, his stock summit pick!
What a joke. No one should follow him into any position going forward!",neg
1008,"Layoffs at Tech Giants Reverse Small Part of Pandemic Hiring Spree

#Amazon.com #Microsoft #Meta #Alphabet ",pos
1009,"Andy Vermaut shares:Big Tech layoffs have claimed 70,000 jobs in the last year and it could put an end to inflated salaries—along with innovation: Alphabet, Amazon, Meta, Twitter, Microsoft and Salesforce have all cut thousands of staff.  Thank you. ",pos
1010,News from The Verge... Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  ,neg
1011," Was looking forward to it, but after updating the game and claiming the pack in the Microsoft Store, the game says it's not installed and keeps sending us back to the store.

Any suggestions?
Restarting and even reinstalling the game didn't work.",neg
1012,"    Here’s some useful REAL WORLD professional development. 

Why don’t we start teaching and developing more programs for K-6 about how to work a garden/home/livestock.

How banking and taxation works, how to use common everyday computer softwares-Microsoft Outlook etc.",neg
1013,"#AI routinely deactivates (firesConfusion gigapp labor with no recourse.

“…companies such as  have used AI to identify low-performing staff and then fire them.”

“The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta,  Amazon, by ",neg
1014,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  ,neg
1015," ""I work for microsoft, invite me or I delete your server""",neg
1016, Microsoft stock is the only way,neg
1017,"Microsoft, LinkedIn’s parent company, is letting go of 10,000 workers as it tries to do “more with less.”

Thousands of employees in Amazon's retail and HR departments lost their jobs in layoffs expected to affect more than 18,000… ",neg
1018,"One of these things is not like the other.. heh. Deep Pink back in stock at Microsoft!

If my quest to get one hasn’t made you want one, nothing will. face_with_tears_of_joy ",neg
1019,"  Well unless you work for Microsoft, I want word from them",neg
1020,"The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon  ",neg
1021,"Halo could look a lot different. | Image: 343 Industries
Halo developer 343 Industries lost at least 95 people due to Microsoft’s recent layoffs, and the studio is apparently switching from its proprietary Slipspace engine to Epic Games’ widely used

 ",neg
1022,"Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine
 ",neg
1023,"This is my app, rewritten with .NET #Maui, the latest cross-platform toolkit from Microsoft. All the audio work is done on native platforms. With version 2, iOS uses AVAudioSession buffers to do low-latency, high-performance audio playback. 
",pos
1024,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more; sources detail a pivot to Unreal Engine (Jason Schreier/BloombergConfusion

More news about $MSFT on #TickerTick ",neg
1025,Is Microsoft Stock a Buy Now? - The Motley Fool  ,neu
1026,Ready for your business applications and tools to seamlessly work together? See how Microsoft 365 makes productivity and collaboration simple. #SMBs #Microsoft365 #DoMoreWithLess ,neg
1027,Ready for your business applications and tools to work together seamlessly? See how Microsoft 365 makes productivity and collaboration simple. #Microsoft365 #DoMoreWithLess ,neg
1028,"343 is reportedly ‘starting from scratch’ on Halo development after layoffs
343 Industries and Halo may be here to stay despite Microsoft’s mass layoffs, but that doesn’t mean it’s business as usual for the franchise
",pos
1029,My new work computer is like “you just plugged a device into the audio jack” and I’m like “no shit?” Why is Microsoft like this.,neg
1030,"Microsoft says it’s going to keep making new games in the popular Halo franchise at its prized 343 Industries studio amid a leadership overhaul, mass layoffs and a host of big changes  ",neg
1031,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine   ,neg
1032, 30 yrs of running Microsoft… The finest work he did was manufacturing a virus risk computer system and funded the solutions!!!,neg
1033,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine ,neg
1034,"A meeting experience where everyone feels included is one way to make hybrid work, work. See how the latest updates to Microsoft Teams are bringing everyone into the room. We’re here to help. #MicrosoftTeams #DoMoreWithLess ",neg
1035,"The academy will be open for Y7, Y11 and Post 16 students tomorrow. All other year groups (Y8-Y10Confusion have been assigned work from English, maths  science on Microsoft teams to complete at home. Students can access sparx, hegarty, languagenut  GCSE Pod.",neg
1036," Don’t you work for Microsoft, just ask for an invite bro",neg
1037,Congratulations  and your Team  for your transformational work!,pos
1038,#Future is now!  #microsoft Follow us for latest Info 343 is reportedly 'starting from scratch' on Halo development after layoffs ,pos
1039," In fact in the recent past, Microsoft has done some phenomenal work under Satya Nadella, both for desktop applications as well as cloud. MS Teams is by far the best tool available for collaboration. It may sound a bit complex for many people though.",pos
1040,"Modern Work Discovery Days: Industry Spotlight Healthcare: How Microsoft 365 transforms the healthcare industry from operations to the frontline

Tuesday, February 14, 2023 | 10:00 AM (GMT+00:00Confusion

",pos
1041,Not Microsoft Outlook suggesting I reply to an email with “Teamwork makes the dream work!” How dare they.,neg
1042," In India if you use a Credit/Debit card for any online purchase, then you get an OTP on your phone to enter for payments. But this doesn’t work for international payments even in India like Spotify, Microsoft. Works on amazon though.",pos
1043,"The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon ",neg
1044,"New: Microsoft tells employees it’s ok to use ChatGPT at work, but not to share “sensitive data.” Amazon made a similar warning last month. What’s striking is that Microsoft is a major backer and partner of OpenAI. 

",pos
1045," Recent major layoffs:
Paypal - 7,000
Google - 12,000
Wayfair - 1,750
Microsoft - 10,000
Amazon - 18,000
Coinbase - 950
Meta - 11,000
DirecTV - 900
Salesforce - 8,000
HP - 6,000
Seagate - 3,000
Goldman Sachs - 3,200 To put this in perspective in 2008 they laid off 3,280 employees",neu
1046,343 is reportedly 'starting from scratch' on Halo development after layoffs  #Microsoft,pos
1047,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine - The Verge ,neu
1048,"Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine
",neg
1049," I have a 34” ultra-widescreen, and not a multi-monitor setup- IMO it works fine for normal use (web browsing, Microsoft office, etcConfusion Actually, I’ve noticed it’s more of a problem for gaming software, often the resolution is not supported and I have to work around it",neg
1050,$MSFT NEW ARTICLE : Microsoft's 343 Industries reportedly reorganizes after layoffs to chart future for ‘Halo'  Get all the latest $MSFT related news here : ,pos
1051,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  #cryptonews,neu
1052,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  ,neg
1053," All Microsoft has to do is work with Valve... If we get dedicated GamePass on Steam Deck, there's your handheld right there.",neg
1054,Microsoft’s 343 Industries reportedly reorganizes after layoffs to chart future for ‘Halo’ #microsoft - Geekwire ,pos
1055,Microsoft’s 343 Industries reportedly reorganizes after layoffs to chart future for ‘Halo’ ,pos
1056,"personally, my guess, is that the halo franchise is in such a state because microsoft won't let the studio work for six goddamn months before a massive horrifying upheaval",neg
1057,"New post: ""Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine"" ",neg
1058,"•       Outstanding negotiating skills
•       Solid history of data-driven strategic development
•       Proficiency with Google and Microsoft Office programs
•       Ability to work in a high-intensity, fast-paced environment

How to apply
Interested and eligible candidates",neg
1059,Microsoft's 343 Industries reportedly reorganizes after layoffs to chart future for ‘Halo'  $MSFT,neg
1060,Executive director of the Halo TV show Kiki Wolfkill has reportedly left 343 Industries to work elsewhere in Microsoft.  ,neg
1061,"     Haha, I didn’t want to say it- but yeah, you know adobe and Microsoft word both have a “compare” function - still, not sure how that would work on a document you are seeing for the first time that isn’t your own.",neg
1062,"AI and Human Written Text can now be distinguished!  
It's a work in progress, but already showing promise with 26% accuracy. Just dabbling with it right now. 
#AITextClassifier #HumanVersusAI #LanguageModels      ",neg
1063,"Join our team as a Cloud Sales Executive and help us inspire leading companies to work smarter and more effectively by leveraging market-leading Cloud partners like Microsoft, AWS and Google. ",pos
1064,"Halo Studios After Microsoft's Layoffs Shrink and Switch to Unreal Engine
",neg
1065,"Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine
",neg
1066,"  ..Reset your childhood, but before taking the pill, check the lottery numbers, and know what stock to invest into. Microsoft, Apple, Sony, etc. stuff like that.

and don't forget to hint about the WTC or future conflicts anonymously, or you may get in trouble.",neg
1067,"released in the last round of Microsoft layoffs, it would not surprise me that many of those developers had maintained a job working on Halo simply by being able to work with the Slipstream toolkit and/or development environment. 

Thus I find myself supporting Microsoft's -",neg
1068,#RaviVisvesvarayaSharadaPrasad   Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine,neu
1069,"Looking for more advanced features in screenshot app?

Try WebRemarks that offers more customization and editing options. 

Get it from App Store or Microsoft Store! 

#screenshot #screencapture #sharescreenshot #annotate #icloud #coworkers #colleagues #work #edit #Download ",pos
1070,"The academy will be open for Y11 students tomorrow. All other year groups (Y7-Y10Confusion have been assigned work from English, maths  science on Microsoft teams to complete at home. Students can access sparx, hegarty, languagenut  GCSE Pod. Students in Y7-Y9 have a reading route book",neg
1071,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine : ,neu
1072,"Did the vendor send that fat invoice padded with fees for out-of-scope work? Get the JD Edwards partner that helps you to grow your business and simplify your life, so you can stick it ...  #Cybersecurity #JDEdwards #SAP #Microsoft #Technology #Management ",pos
1073," I personally find Microsoft Teams very easy to use and much more professional specially the way my outlook and Teams work hand in hand.
I feel it’s more to do with habit and personal preferences",pos
1074,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine ,neg
1075," Microsoft has done this w/ multiple golden IPs, it's kind of their MO.

Couldn't pay me enough to work for 343 wearing ANY of the hats in my wardrobe.",neg
1076,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  #Microsoft,neu
1077,"   Here's the thing, HE TOOK THE JOB! If I got appointed the CEO of Microsoft because I work in IT and the company tanked, I can come back in 6 months with ""I didn't get to choose my own VPs."" The team won one game and then had historic losses. It was an experiment that didn't work.",neg
1078,"Year 7 - Year 9 students will be able to access Remote Learning through Microsoft Teams tomorrow. There is work for students on their 'Year Group' team, but they can also access their normal teams, where there may be more specific tasks and work to complete. #remotelearning ",pos
1079," AI is the biggest buzzword right now. I feel like Microsoft owning most of OpenAI has to do with why we keep hearing about AI. It’s not a particularly new concept either. With regards to $AI the stock, I think it will meme until the whole hype dies down.",neg
1080,"Why Layoffs at 3M and Dow Are More Concerning Than at Amazon, Google, and Microsoft - Barron's ",neg
1081,"Remove the complexities that are stalling your #hybridwork success. We provide free consultations to help review your hybrid work needs, and to help build out your perfect solution. Schedule yours today.    #hybridwork #Microsoft ",pos
1082,Hybrid work models work when they combine the best of both worlds. Read the  customer story to learn how a leading healthcare company has perfected the #hybridwork model.      #WorkTrends #FutureOfWork ,neg
1083,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more; sources detail a pivot to Unreal Engine ",neg
1084,Ready for your business applications and tools to work together seamlessly? See how Microsoft 365 makes productivity and collaboration simple. #Microsoft365 #DoMoreWithLess ,neg
1085,". featured  principal analyst  in their coverage of  recent layoffs and what it could mean for the tech industry as a whole.  

#Microsoft #layoffs #layoffs2023  ",neg
1086,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  #ASEA #ASEAinItaly,neu
1087,"Are you empowering your #hybridworkforce to do their best work, no matter where they are? Let  show you how you can.      #MicrosoftTeams  ",neg
1088,"Why would you ever give Bill Gates another dime? Don't buy his stock. Don't buy any ETF Microsoft is in. Boycott all off his products. He is one of the worst people on the planet.

#Microsoft 
$MSFT",neg
1089,"Stratos Cloud Alliance is proud to have The TM Group, Inc. as a partner because of their commitment to excellence and all the work they do with their clients on the Microsoft Cloud Platform!  Congratulations on the new logo it looks great!  #microsoft #cl…",neg
1090,"Here's a Microsoft Word lesson for beginners - how to use the Undo tool!

More video lessons like this on our Digital Skills for Work Course -  ",neg
1091,Hybrid work models work when they combine the best of both worlds. Read the  customer story to learn how a leading healthcare company has perfected the #hybridwork model.      #WorkTrends #FutureOfWork ,neg
1092,People who feel valued at work are less likely to suffer burnout or quit. RT if you agree. Watch this video for a look at  research showing how a strong workplace culture helps companies flourish. ,neg
1093,"Right from being the Dream Companies for Thousands of peoples to becoming Nightmare for Thousands of its employees, reality hit hard.  #layoffs #google #philips #amazon #microsoft",pos
1094,"The Real Reasons For Big Tech Layoffs At Google, Microsoft, Meta, And Amazon ",neg
1095,What  innovations can help you thrive in the flexible work era? Watch this webinar for the latest insights and reply if you'd like to talk with a Brick Bridge Consulting  expert about #hybridwork strategies. ,pos
1096,  She doesn't work for Microsoft you dingbat,neg
1097,    I bet you promote what is currently going on over abk right now you’re to blind to see with Microsoft taking over the work place will get better with management restructuring cod won’t be pushed out every year that’s a very good thing,pos
1098,“Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine” by Jay Peters ,neg
1099,Microsoft: Still My Highest-Conviction Stock (Rating DowngradeConfusion  #MachineLearning #DeepLearning ,neu
1100,#microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine ,pos
1101,"#Lenovo and #Microsoft Windows 11: Ready for hybrid work.  invites you to check out this document to learn how Lenovo and Microsoft Windows 11 can keep you productive, even when working remotely. raising_hands  ",neg
1102,Microsoft: Still My Highest-Conviction Stock (Rating DowngradeConfusion ,neu
1103,Microsoft’s post-layoffs Halo studio is smaller and switching to Unreal Engine  ,neg
1104,"Consolidate point solutions and replace third-party security apps – Microsoft 365 can help you with virtually every work-related technology need, all with one solution. Do more with less. #Microsoft365 #SMBs #DoMoreWithLess ",neg
1105,"Windows lets businesses support a mix of employees working remotely on traditional devices and through virtual cloud-powered devices. Make hybrid work, work.  #Windows11 #Windows365 #Microsoft #customsoftware",pos
1106,"Today's Reading List: YouTuber and game critic Stephanie Sterling ( on the recent mass layoffs at Microsoft and Amazon

#TTRPG #Writing #ScienceFiction

",neg
1107," Microsoft's 343 Industries will still make Halo games, despite rumors to the contrary. But with mass layoffs (at least 95 peopleConfusion, an engine pivot to Unreal, and a focus only on multiplayer for the near future, 343 is hitting the reset button.",neg
1108,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more; sources detail a pivot to Unreal Engine (Jason Schreier/BloombergConfusion ",neg
1109," #fire343 worked  I think majority of the Halo fanbase wanted this including me, studio reset was necessary, it will create pressure on other first party studio that they can't sit on game development for infinite period of time  have to maintain quality. Great work Microsoft.",neg
1110,   You copy and pasted my hard work and called it trolling smh. I spent 45 seconds making that fake tweet in Microsoft paint.,neg
1111,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more…  ",neg
1112,"Chatgpt is literally stopping me to work 20 hours a day please   help  
  ",pos
1113,Enable your users to request services no matter where they work. Join SolarWinds experts for a hands-on session highlighting our integrations with Microsoft Teams and Slack with SolarWinds Service Desk in our Feb 8 #ITSM webcast. Register here:  ,pos
1114, Do you think Microsoft patches work?,neg
1115,for some reason the microsoft blue screen has been displayed on one of the big flatscreens at work for the past week and just no one has cared enough to fix it,neg
1116, It’s interesting because I had to reverse engineer the EXO PowerShell scripts that are in the Microsoft docs pages (super basic and very limited examplesConfusion. Because I work in eDiscovery/forensics/IR so we have to preserve data for legal and be able to prove the shit works too,neg
1117,"Yeah I'll believe it when I see it. So far I still only see focus on an almost $70 billion Activision Blizzard acquisition, thus making the layoffs needless. Till then get others' money for GamePass, etc.
#xbox #XboxSeriesX #Microsoft #Microsoftlayoffs 
",neg
1118,"In the last 7 days:

- Amazon fired 18,000
- Google fired 12,000
- Microsoft fired 10,000

Company loyalty doesn’t exist.

Invest in yourself.

#layoffs",neu
1119,"If you are thinking of working with #PowerPlatform we explain everything you need to know for its implementation:
white_heavy_check_markWhat steps you need to take and 
white_heavy_check_markWhat direct benefits can bring for your organization to work with the low-code platform of #Microsoft ",neg
1120,"Microsoft Word 365 is fucking extortion! Its annual  subscription (i.e. ransom moneyConfusion costs $70. Was free.  
I HAVE NO CHOICE but to purchase it. Everyone uses it. 
District Court sends jury forms that are word docs. Work sends me word doc forms. Fuck!",neg
1121,"  Especially when Halo is an FPS, exactly what Unreal was initially made for and Microsoft already has The Coalition, who work closely with Epic on the engine. It just doesn't make any sense not using Unreal.",neg
1122,"Android Police: ChromeOS and Microsoft 365 will finally work better together.


via ",pos
1123,And the offline update doesn't even work for my Xbox. Not going to be buying any Microsoft items again. Always issues with them,neg
1124, It's still not accessing any Microsoft services.  The Xbox is online and apps like Netflix and Crunchyroll work fine but I can't access gamepass or the store.,neg
1125,my dad work at microsoft if you dont leve me alone ill get you IP ban.,neg
1126,We are on the list!OK_hand We are so excited grinning_face to announce that we have been nominated for the 'Best Microsoft Partner to Work For' category at the UK Digital Revolution Awards 2023. ,pos
1127," Stay patient, hodlers always win if they choose the right projects. Look in the market and identify which project is solving a real world problem or to check if they already work with someone that does look for that already, ex Microsoft / Linux..Central Banks.",neg
1128,  There have been two jobs for every unemployment application.  Microsoft CEO said even with the layoffs they still have more people hired than they did in 2019.  Not sure this sounds like a recession at all.,neg
1129,  Or..he is trying to remain relevant after selling most of his Microsoft stock and stepping away as CEO.,neg
1130,"Dear #ChatGPT team, You might lose your job if you complete your project successfully. #Rethink before you go to work tomorrowwinking_face. 

#OpenAI #ChatGPTGOD #TechnologyNews #Microsoft #google #ArtificialIntelligence ",neg
1131," Red pill, and focus my energy on buying stock.. from Microsoft to Apple, Amazon to Tesla, Bitcoin etc, I'd be a billionaire.",neg
1132,Where's one place the workforce isn't headed En masse? Back to the office. Read the blog that reveals  research suggests remote work is here to stay.     #hybridwork #MicrosoftTeams ,pos
1133,Discover a better way to work with Microsoft 365 ,pos
1134," I don't see why absolute number of shares matters.

The trend of shares outstanding over time is certainly important.

But it seems anaolgous to saying Apple is 'cheaper' than Microsoft because their stock is a lower price.",neg
1135,"""Set financial goals for yourself and work towards them consistently"" - Satya Nadella, CEO of Microsoft #goals #financialplanning #consistency",pos
1136," When I run from my PC I use a yeti, wish Microsoft could get it to work for Xbox tho",pos
1137,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more; sources detail a pivot to Unreal Engine (Jason Schreier/BloombergConfusion  #TechNews #TechTips ",neg
1138, Red. I'm old enough I could turn lawn mowing money into microsoft and apple stock and have $50 million well before age 45.,neg
1139,"A look at Microsoft's 343 Industries, the prized studio behind Halo, after a leadership overhaul, layoffs, and more; sources detail a pivot to Unreal Engine ( / BloombergConfusion


",neg
1140,"   And that's why I spent all of last Saturday working on a chapter in the next edition of Head First C#.

The upside is that I get to work with some amazing folks at Microsoft, especially on the   and  teams.",neg
1141,"343 Industries had reportedly lost almost 100 developers in the latest layoffs round of Microsoft. Going forward, the shooter franchise is said to be switching to Unreal Engine and ditching Slipspace. #Halo #UnrealEngine #343i ",pos
1142,Lenovo's latest ThinkSmart display aims to work better with Microsoft Teams and includes easy access to Teams features and multi-touch and passive stylus support. Also announced is an IP controller that allows pass-through to other ThinkSmart devices.  ,neg
1143,"Businesses rely on cloud transformation for the stability and agility it offers to their operations. #Microsoft 365 enables this transformation by realizing modern work environments where users are productive and secure while working from anywhere. 
 ",pos
1144,"London Stock Exchange Group (#LSEGConfusion chart_increasing 7,406p
Microsoft Corporation #TR1 4.17% (up_button 4.17Drunk_or_confused ~=21.2m #acquired 
31/01 18:00 #RNS Holding(sConfusion in Company
",neg
1145,"Hey! I haven’t logged into minecraft for a while
I open up the launcher today it’s logged me out?
i tried to log in with my microsoft account, it didn’t work. Just spent 2 hours trying to fix it, nothing works
 Anyone got any ideas why?

 ",neg
1146," I can see why they’d switch engines, the engine was built up by contractors Microsoft hired to make infinite, which dropped out and brought new contractors. It’s like trying to continue someone else’s work without knowing what you’re supposed to do",neg
1147,"More tech layoffs.

Hubspot joins Shopify, Twitter, Coinbase, Google, Microsoft, Amazon, Salesforce, Netflix, Tesla, Groupon, SAP, IBM, and Intel  (plus way moreConfusion in laying off thousands of people.

Just one question: wtf?",neg
1148,"Proof #hypergamy is a useless metric that doesn't apply to all born female ppl

Exhibit a.Confusion
""They"" said try finding a man who will support you financially ""they"" said

Me,
""I will only marry for love""

This is not love
(despite being aware he gets paid a high salary at MicrosoftConfusion ",neg
1149,"A new report details how Microsoft and 343 Industries are restructuring the Halo series following the recent layoffs at the studio.



#Halo #HaloInfinite #Xbox #Microsoft",neg
1150,"ICYMI on Free Feeds: Boss Rush Podcast Episode 166
#Ubisoft is in a difficult position, Xbox gets hit with Microsoft layoffs, and Halo and 343i's future is in question.  joins    and  to discuss. 

 ",pos
1151, Microsoft seem to have recruited a former employee of Lakme to develop their products. whole screen is not properly utilized.. no work mode etc. after decades there is nothing much to expect from MS,neg
1152," Bengal lacks product development companies which pays well as well as builds skillset unlike the solution company where most of the work are in maintenance and tool handling and repetitive without much research work. Bengal needs product development companies like Cisco,Microsoft",neg
1153,"A future with fewer knowledge workers means less Windows, Office, and Exchange licenses for  

The company's investments into     and  are clear signals into their POV on the future of work.",neg
1154,"Large-scale industry layoffs in the tens of thousands by companies like Google, Microsoft, and more signal a divestment from great customer service and experience. 

Best #customerservice brands 2023: A bear market shows its teeth 

#CX #b2bmarketing #jobs",pos
1155,"  Doing that would mean firing more people. You think Microsoft will continue to pay hundred of people for 10 years to do nothing? Is 343 going to work on something new during that time? Even if they do, the Halo specific people would still be let go",neg
1156,"  I almost exclusively use Edge on my Windows machines. It's faster than Chrome on my personal desktop, personal laptop, and my work VDI. Most of my co-workers also prefer Edge.

I think most people who prefer Chrome over Edge have an anti-Microsoft bias.",neg
1157, Shadow drops don't work for every game or dev. If you're an indie developer you're taking a lot of risk by just dropping a game on any platform with little to no self-marketing. Plus the context of it being Microsoft and how they dropped it during an advertised showcase.,neg
1158, Does #DuckDuckGo still work with #Microsoft ?,neu
1159,"The ""Unbiased Media"" ladies and gents...they cant WAIT for  to FAIL. But why...what could it be? Modern #Payola from  at work? What say you   Are you gon apologize   ",neg
