,Text,sentiment
1031," Mail for personal mail, Outlook for Work, only because there is not any other decent mail client, and it actually runs ok on Apple Silicon.",neg
1032,why tf my apple pay don’t work?,neg
1033,gift cards to the app store that i was given christmas of 2020 have finally found their purpose (to buy season 1 of life's work starring lisa ann walter on apple tvConfusion,neg
1034,"  1Confusion I shouldn’t have to fund the bad health decisions of everybody around me, nor should doctors be forced to work for fixed wages. 

2Confusion government healthcare sucks.  Mine is fantastic. 

3Confusion I really don’t care about other countries. Not an Apples to Apples comparison.",neg
1035,The Apple Watch being fast charging is  so nice. One time I forgot to charge it overnight so I dropped it on the puck for less than an hour and it was up to like 55% and lasted the whole work day.,neg
1036," iMessage needs a “status” setting… I wanna an option to show people I’m busy at work, charging my phone, at the gym, driving, etc.

“notifications for this person are silenced” doesn’t do it,  has gotten me in trouble for not responding",neg
1037,"    The culture must be different where you work.  This phenomenon is new to me and a lot of other people.  Before everyone had debit cards and Apple Pay, I don’t recall this being a thing.  They’d just bring your change, and you’d put the tip on the table before you leave.",pos
1038,"Like Itthumbs_up from Computers  Accessories in Amazon

Apple Pencil (2nd GenerationConfusion

Apple Pencil (2nd generationConfusion brings your work to life. With imperceptible lag
 pixel…

",neg
1039,"This is why I don't ""back the blue"". It pretty stupid to blindly support any institution across the board. There's bad apples in every line of work. But as a police officer, you should hold yourself to a higher standard. Discipline. Self control. These are things that are",pos
1040,I want to be able to imessage from my pc.  What's up with that apple?  I have a variety of apple devices but I have no control of my work computer. How can I be sneaky texting? rolling_on_the_floor_laughing,neg
1041, What of eating one apple a day?? Does it still work??,neg
1042,"CEOs at big companies like Google, Apple, and Goldman Sachs are taking pay cuts to avoid layoffs or reduce the number of workers that have to be laid off. ",pos
1043,That apple face recog is no joke. It don’t work unless it’s just right.. so nice try #AlexMurdaugh,pos
1044," Hey  show us more of  and how Render Network will work. 
$RNDR",neg
1045, Apple insiders never buy stocks because they have stock plans and they are granted stocks. Tomorrow they will get their stocks. They only sell.,neg
1046,Why tf the Apple Pay shit don’t work on FanDuel man,neg
1047," Amazon, Apple, Google...Berkshire Hathaway original stock....",neu
1048," US by America 

Apple iOS “Rose Gold” on XS 
bowl
AMD 7900 with AMD American stock cooling Black Chromes
OG Apple AirPods on low-Battery 
Valentines special on February",neu
1049,  I had this last year and ended up having to get a new work phone which is a Samsung. Total fail by Apple,neg
1050,"  That would be my guess too because at that price it wouldn't work as purely consumer entertainment device. And other consumer user cases are simply not there with that type of hw (and for that priceConfusion. Apple doesn't really have history (or ecosystemConfusion for enterprise hw yet, so thinking_faceperson_shrugging‍male_sign️",neg
1051,"Finally looked at my Apple Music replay since the receipt thing won’t work for me. The way I completely ruined my 2022 replay by listening to ‘can you feel my heart’ so much when my dad died in JANUARY of 22. 

-tags: #djo #joekeery #decide ",pos
1052,"  I really think the HomePod is going to thrive this time around. Apple still needs a display speaker, but for now this will be good for many. 

And black seems to have sold out of stock available as white is okay(ishConfusion. It’s good to see slipped shipping dates. Means it’s selling flexed_bicepsmedium-light_skin_tone",neg
1053,"𝗥𝗲𝗽𝗮𝗶𝗿𝘀  𝗨𝗽𝗴𝗿𝗮𝗱𝗲𝘀  red_applelaptop_computer mobile_phone  Screen Repairs

Our technicians work with all generations of Apple hardware, so we'll have the screen you're looking for.

Go online »  or call (03Confusion 9819 9092 to enquire!

#ExperimacHawthorn #Apple ",pos
1054,"You're overcomplicating productivity.

Jony Ive, the genius behind most Apple designs, would come into the studio, make a hand-crafted espresso and sit at a round table with his team and a sketch pad.

They'd pick one problem and work on it for the morning.

That's productivity.",neg
1055,"Was finally able to listen to the 3rd episode of the podcast on Apple smiling_face_with_open_mouth_&_cold_sweat!  Great work fellas! Btw, i agree that Zemo was what they were wanting Kraven to be smiling_face_with_open_mouth_&_cold_sweatsmiling_face_with_open_mouth_&_cold_sweatsmiling_face_with_open_mouth_&_cold_sweat    ",neg
1056, I don’t know those cops were bad bad rotten apples but people should not rush to disrupt the police based off some bad players the work cops do is important and help keep us all safe on roads and in our neighborhoods,neg
1057,"YouTube is still your chance to be a pioneer. Also, if you have a podcast is easily best place to run it. They'll actually surface your work to new viewers (Spotify, Apple, SoundCloud do total of *nothing* to promote your work, YT is bigger  does + #2 search engine in the worldConfusion",neg
1058,Yalllll so I washed  dried my  air pod pros  they STILL WORK !!!! AirPods Pro for the WIN trophyhundred_points,neg
1059,"WATCH STOCK MARKET WE WRAP UP END OF MONTH TOP 5 BEST..  
#FAANG #Stocks #Trading #DAYTRADING #STOCKMARKET #STOCKTRADING

#Apple $AAPL
#Microsoft $MSFT
#Amazon $AMZN
#Facebook $META
#Alphabet $GOOG
#Tesla $TSLA
#NVIDIA $NVDA
#Netflix $NFLX
#Alibaba $BABA",pos
1060," Yeah jobs should teach people how to do the thing they want them to do! (Within reason of course.Confusion 

But I do find the way younger people have no idea how files/internet sites etc work interesting. We can likely play Apple/Android for hiding all that shit behind apps/menus.",neg
1061,"   First of all, he is out, promoting his work, not her. She is home with the children second their production company is doing wonderful work, and the ratings are fantastic on Netflix third, The media is making money off of these people, everybody is taking a bite off of the apple",neg
1062,"Apple Inc. stock rises Tuesday, still underperforms market - MarketWatch  ",neu
1063," Red then when old enough buy apple stock, Tesla stock, google stock  Amazon stock. I would end up with more than the other pillgrinning_face_with_smiling_eyes",neg
1064,"Despite 20% layoffs, $SNAP went from a profitable ($23MConfusion to making a loss (-$288MConfusion last year. They are also predicting a -2% to -10% revenue decline in Q1 of 2023. Despite 17% year over year user growth.

They blame competition, macroeconomics  Apple ATT.
",pos
1065," For me that generally means iOS. Because I generally prefer the UI, and I like a lot of the stock apps that Apple has that aren’t available on Android, and some other third party apps that either aren’t on Android or don’t run as well on Android. That’s subject to change tho",pos
1066,"  So he can sell some of his stock to pay taxes, I I have 500 apples, and the government is taxing me 10 oranges, I just have to trade some of my apples for oranges.",neg
1067, Thanks. One idea won't work. My sister recently said that her grand daughter may even eat my carrots and apples side dish; that one is out for you. Could she eat acorn squash stuffed with sausage and craisins? Sweet potatoes?,neg
1068,"Devastating photos of cobalt mines in Democratic Republic of Congo that power Apple, Tesla and more | Daily Mail Online ⁦ ⁦ ⁦  is this acceptable? It’s barbaric!!! You letting your children work here?  ",neg
1069,   I said you were paid the wage you agreed to work for. That’s fair. Employment is consensual. Compelled labor amounts to slavery and they only do that at Apple and Nike in China. This is a discussion not an argument. Let’s not take it there.,neg
1070,"U.S. Labor Regulator Says 'Apple Inc.' with 164,000 Employees Violated Employee's Rights with Restrictive Work Rules ",neg
1071," This is so spot on, just shows you how un informed people are. I say it this way especially in U.S. Apple is like Coca-cola. You order a rum  coke at a bar even if u prefer Pepsi.  Pepsi would work but Coke is imbedded in us. It's a household name, all tablets are Ipads also.",neg
1072," People worked to save and invest their money, should they not be allowed to?

They invest for financial growth, why do you believe you have the right to tell people how they can invest?

Should we have rights to your Apple stock? (Child labor  “he has enough already”Confusion",neg
1073,"      While some parents are cops, parenting is not police work. You're comparing apples to oranges. You're wrong. You've  been wrong this entire time. Your desperation is showing. Give up while you're so far behind.",neg
1074, LMAOAOWO apple's nasty unfortunately but i hope it'll work out for u 🫂,neg
1075,Apple Stock: A Buy Ahead Of Q1 Earnings Announcement (NASDAQ:AAPLConfusion (Seeking AlphaConfusion #NewsPicks ,neu
1076,"Me: Takes turkey sandwich and an apple to work for lunch. 

Also me: Doesn't eat lunch at work and has dorritos when I get home.",neg
1077,"I don’t even know how this would work but apple should just buy every failing company and add them to imessage

ride your applepelaton bike and send a 5 second video of you with a dog face to your friends in imessagesnapchat",neg
1078," Blank stare. CRT is as American as apple pie. Why?  Because it involves taking an honest look in the mirror and asking how we can better “form a more perfect Union”.  America is great because it is a diverse work in progress. Our past is great, but our future brighter TOGETHER!",neg
1079,"The HomePod is a connected speaker produced by Apple Inc. It was released in 2018 and uses Siri, Apple's virtual assistant, to play music, answer questions, and control smart home devices. The HomePod features high-quality audio and is designed to work seamlessly with Apple's ",pos
1080,"'Hall of Fame' Apple CEO will avoid layoffs, claims analyst ",pos
1081,I want to own Apple everything! I’ll work hard for it.,neg
1082," Blue. Because of the chance circumstances of my born station in life, there is mathematically no way that I could ever amass $50 mil even if I went back to age 10 and re-did everything 'right'  bought Apple and Disney stock with every spare penny I ever had.",neg
1083," Yeah, but I mean the GPU is a whole different scenario, still not exactly better since it's a mobile GPU with mobile driver-quality (which is why Apple pushes for Metal I guessConfusion, but stuff like Minecraft and emulators that have been compiled for ARM and use MoltenVK work better",neg
1084," I’m gonna cry, it won’t work for me. I hate being an Apple Music user loudly_crying_face",pos
1085, We want to help with your Apple ID. Send us a DM so we can work on a solution. ,pos
1086," Red, obviously. I know to buy apple and Amazon stock and when.",neg
1087,"You're probably sick of seeing Kare Raisu here.
But 1more for #Veganuary !smiling_face_with_open_mouth_&_cold_sweat

Potatoes, bell pepper, carrots, onion, garlic, peas, scallions, Shiitake, apple, tofu, veg stock, maple sirup, Curry Roux block, curry powder, Garam Masala.
Served with vegan fish, vegan mayo  rice

^G ",neg
1088, i kept tryna charge it with apple chargers and i couldn’t figure out why it wouldn’t work,neg
1089,  Do the Apple Music ones even work??? They never work for me,neg
1090,"Check out new work on my  profile: ""Smart Camera Phone""  
#EnzoFernandez #smartphone #designer #artistsontwitter #love #twitter #industrial #lovers #samsung #apple #freelance 
Hope You Like the design, follow for more. ",pos
1091, We want to help with your Apple ID. Let us know the exact error message you are getting in DM so we can work together on a solution. ,neg
1092,"The amount of work to get #apples from #farmtotable is quite lengthy. 

Loading bins of apples in the Lake Chelan Valley during an early snowfall October, 1996.

Photo by Mike Stenhouse.
#appleorchard #washingtonapples #orchard ",pos
1093,   Keep trying? Appeal? Work on something else?,neu
1094,Better Tech Stock in 2023: Apple vs. $AMD - The Motley Fool  ,neu
1095,"Read this on Apple News: AI Stock News: GBT's (OTCPK: $GTCHConfusion Automatic Correction of Integrated Circuits Connectivity Mismatches Patent Receives a Notice of Allowance
",neg
1096,"Apple Teeny, Flutterguy, and... uh... I got nothin'.... Twilight Sparkle. I mean seriously, I can't even work with that...! #Spikebot",neg
1097," Not so easy--it is being ordered by my IT department at my work place.

Last I heard, our IT guy was told last week that shipping would happen in a week-10 days. Which seems odd, given the availability at local Apple stores--and the desperate imminence of the spring term.",neg
1098, it sounds like you’re on the way to getting your work back so im glad to hear !! direct support from apple without applecare is unbelievable i always advocate for the little guys who will do it for 75% less,pos
1099,11.82% profit with short term prediction! $TK (penny stockConfusion hit sell target $4.89. Prediction was sent out on 2023-01-10. #stockscanner #fintech #Apple,neg
1100,"#Apple $AAPL HourlyChart-SMAandFibonacciSupport-Resistance
Stock trading above 200 #SMA
20SMA at 144.33, 50SMA at 142.95, 200SMA at 134.18 ",pos
1101, I started eating an apple this afternoon and caught myself in the mirror and remembered - into the trash and went straight for the Cheetos.  Thank you for your work.,neg
1102,me going to thornes to buy a charger for my dying phone so i can go to a coffee shop and do work only for my phone to die right b4 attempting to pull out apple pay...... all this after waiting another 20 mins for the bus to noho to come smh i shouldve just gone back to my dorm 🥲,neg
1103, If it wasn't for my work providing only Samsung (or AppleConfusion I'd use a Pixel 7. My husband is using one and he loves it. Pure Android with a great camera and image processing.,neg
1104," Lol, yea I just work out here. Yeaaa man pink lady apples are fire. They honestly should have them at your local grocery.",neg
1105,  Apple Music work?,neu
1106,"     At least you did it instead of bitching. After some work from me to convince you.
But yeah sorry for the one thing Mike Hilton said and then literally anything Eli Apple says.",neg
1107," Not entirely related, but Discord was prettt laggy on my Max before they finally released the compatibility for apple silicon. They def have more optimization work to do (not to mention securityConfusion",neg
1108,"NEW: On The Brodkorb Report, I asked  about her past work on Capitol Hill and if she believed  could effectively serve in Congress. Listen now!

Apple studio_microphone: 

Spotify studio_microphone: 

Podcast studio_microphone:  ",neg
1109,Footage released of  enjoying an apple after work today. ,pos
1110,"2023 Investor Watch: 4 Things Apple Stock Investors Must Keep an Eye On and Why
",pos
1111,"   Detainee was ""resisting arrest"".  There are FAR TOO MANY bad apples who work the system in order TO abuse people.  I have seen MANY videos WITH AUDIO from multiple angles that CLEARLY DEMONSTRATE this behavior in several arrests.  It is the bad apple cops that cause this issue.",neg
1112,She waited until my Apple Stock dropped. I truly love Mother.,neg
1113, Will an apple work? ,neg
1114,  try mixing cannabis smell with apple spice smiling_face_with_heart-eyes smells like HEAVEN i get compliments at work all day after i smoke and put my roll on oil on smiling_face_with_sunglasses,pos
1115,Why Apple's Tim Cook has not cut workforce amid mass layoffs ,neg
1116,"2023 Investor Watch: 4 Things Apple Stock Investors Must Keep an Eye On and Why  #fintech #finance 
",pos
1117, Action packed end of the week coming for the Markets ... let's see if Amazon  Apple announce layoffs on Thursday...will be attending the Conf Calls !!!,neg
1118, Work at a busy apple orchard in the fall and we have a zero dog policy with multiple signs and still have to get after folks who feel entitled to bring theirs up the mountain.,neg
1119,I'm known as the girl who eats apples at work.,neg
1120,"Apple's culture encourages a toxic environment that obscures the existence of discrimination, harassment, layoffs, and labor issues.

WA DOL said I was constructively discharged because they didn't fix the illegal conduct I reported. I hope NLRB agrees.

",neg
1121,"A cheeky meeting this afternoon from  HQ victory_handlight_skin_tone - I am feeling very lucky to be back at work. 
#work #coffee #teams #Microsoft365 #MicrosoftTeams #iPhone #Apple #iPad #DeadlineDay #따끈따끈_도영빵_생일이_왔옹 #phones #drugphones #ساره_الودعاني #MAFSAU #NIVEACHYAxBossNoeul ",pos
1122,"Apple has clearance 27"" 5K iMacs in stock starting at $1299, Certified RefurbisheTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry ",pos
1123,"   You instead quoted cash from financing / cars delivered, apples to oranges (incl. items like 2.5B cash for stock buy-back by GMConfusion.

Tesla also had negative cash from financing, but includes discretionary debt repayment etc. 

To compare cash gen, better to use Operating Cashflow.",pos
1124,WHY MUST MY APPLE PEN DIE WHEN IM DOING ART I NEED TO WORK ON RHAHSHS ,pos
1125," Yes. They should work with HomePods, and Apple TVs in the house to form a mesh network, with the router being the base",pos
1126,Even their code ~ trying to trap users into paying for #icloud and making it difficult for users to backup to their own drives ~  is a cheap company whose laptop does not work properly on ones' lap ~ shame on you tim cook,neg
1127,"    I found a workaround for Android, don't know if it'll work for apple tho. If you go to  you can download a less restricted version of the app.",pos
1128,"Have been told by  that I have to wait until 27 FEBRUARY before they can reset my Apple ID, all because my work mobile number changed. No work phone for a month. Is this the 90s, Apple?!",neg
1129," Never trust a utensil or machine that puts so much effort into aesthetics. 

9/10 all of the effort has gone into making it look good, rather than work well.

The same applies to almost all electronics, Apple used to be the kingpin of this until they got good at making machines.",neg
1130,"    It doesn’t matter bro, if you haven’t tried it. Apple Music, YouTube premium… all these subscriptions are shown in Naira but charged in USD, Naira card won’t work",pos
1131, My understanding is that the most compatible and flexible tracking is with apple. You dont even need that new of a device. IIRC an Iphone SE2 can run the tracking and are sub $200 for a new one. It also lowers load on the stream system as the phone handles a lot of the work.,neg
1132,"Work in progress for my teacher apple gifts!! green_apple 
#teacherappreciation #teacher #workinprogress #handmadeuk @ Leeds ",neu
1133,"   It’s SO bad. Sites won’t load or partially load without style sheets. Connection will work on my laptop but act like it’s 100% not connected on my iPhone. Apple TV buffers. I also have a google mesh network that it seems not to like,",neg
1134, forgot to wear my apple watch at work today and cried in my car about it fr i hate when this happens,neg
1135,"Apple, Disney, Salesforce: Why are the world’s best companies failing to innovate on the future of work?

#futureofwork #nextgeneration #innovation  ",pos
1136,"  ..Reset your childhood, but before taking the pill, check the lottery numbers, and know what stock to invest into. Microsoft, Apple, Sony, etc. stuff like that.

and don't forget to hint about the WTC or future conflicts anonymously, or you may get in trouble.",neg
1137,"Dog meals are back in stock! Turkey patties, baked apples and peanut butter dip and one of our peanut butter cheddar treats! ",neg
1138," fasting for 3 days, one day during fasts go work out, combo of laxatives and apple cider vinigar pills, 500 max cals then ending with one more 2 day fast!!!",neg
1139,"People aging 58-68 years old have experienced the following:
Walking on the moon, Watergate Scandal, Woodstock, Apple Watch, pagers, pay phones, first personal computers, they invented internet, life/work balance, high interest rates…",pos
1140,i forgot my apple watch at my boyfriends place so i can’t track my steps at work or my workout accurately i’m going to have a breakdown,pos
1141,SAME im excited to work at this one tattoo shop loudly_crying_faceblack_heart anyone in the High Desert pull up to 21st vintage tattoo in apple valley on Thursday battwo_hearts,pos
1142,"The whole ""bad apples"" argument is missing the point. The entire system is broken. All cops, even those who might have good intentions, still work to uphold a corrupt, unjust system. The system has to be fixed to allow for more transparency, accountability, and effectiveness. ",neg
1143,$AAPL AAPL Stock Alert Are Layoffs Coming for Apple ,neg
1144,  There is underlying value though. If apple stock suddenly for some random reason drops to 0.0000001$ I would buy the entire company's stock because I then own a company with assets worth millions of dollars.,neg
1145, Ok. So Apple stock had to double or more in 12 months because ? Don’t see they sold twice as many phones from 2020 to 2022,pos
1146,"literally my exact experience going out with a scammer... waiting for that apple pay/giftcard to work is so embarrassing, this why i dont fw them",pos
1147,"Hall of Fame' Apple CEO will avoid layoffs, claims analyst | iMore ",pos
1148,"  I realize it’s hard to differentiate apples to oranges for some, keep up the hard work.  You’ll get it some day.",neg
1149,"I will today work on solution to ensure apps always stay on the latest version, and a plan B to install apps no computer if Apple revokes. Sorry for 7 day downtime…",pos
1150," Olive oil in a large pan,add a whole celeriac,3x apples.1x onion,leek  garlic sweat down in the pan for 5 mins. Add 900 ml of veg stock  some thyme.cook for 30 mins ,blend  add the juice from 1/2 lemon,2tsps of English mustard,handful of spinach serve with chopped apple on top",neg
1151,"Hey Everybody!! No podcast today due to increment weather in TX. However my podcast title is changing: let me know if these work.

1. Beyond the Game
2. Sports Jiving with Jamie

Either way it will be coming to an iheart, audacy, Apple, etc to a near you!!!",neg
1152," Right, but Apple was obfuscating the file system on their desktop OS long before they even made the iPhone. They brought it over, and then Android followed. Every time I have to work on a user's Mac it's absolutely maddening cause I can't access anything I need.",neg
1153,  I reckon none of them work with apple but at least it’s a tiny remote,neg
1154,"Read this news on Apple News – AI Stock News: GBT's (OTCPK: $GTCHConfusion Automatic Correction of Integrated Circuits Connectivity Mismatches Patent Receives a Notice of Allowance
",neg
1155," needs to come up with a basic version of IOS with simple apps that will run on very old iPads. Stuff like: clock, weather, etc... 

Tons of old iPads out there which still work but can't run any apps due to Apples ""planned obsolescence"". 

Apple, stop excessive e-waste!",neg
1156,"#Apple $AAPL Has A Neutral #Fundamental Analysis Score (FA ScoreConfusion. Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing  ",neu
1157," So, they changed the Twitter native emoji set to... just the Apple iOS set? Super, great work.",pos
1158,"Smile like our driver Fitzroy  take advantage of our #TOTUMrewards scheme! raising_hands
At #ComCab, we celebrate the hard work  dedication our drivers deliver to our passengers! This is why we offer amazing deals  savings on massive brands including ODEON, ASOS, Apple,  more! shopping_bags ",pos
1159, You guys really need to work on the sales pitch. iOS is about the worst ever for sharing files. Your garden is too walled for you to be peddling this false notion.,pos
1160,How Rent-To-Own Homes Work: A Complete Guide #endsars #benin #cancer #apple #nysc #uniport #asuu #nigeria #wike #portharcourt #Cotonou #riversstate #inec #Ancoats #abuja #lagos #bobrisky #osun #hiphop #Transfers #DSSPoisonedNnamdiKanu #rap  via ,neu
1161,  Tesla connector is like apples lighting to USBC. It's 3rd party tech that they made their own connector for and added an encryption chip. Again and again other OEMs who tried to work with Tesla found the offer was to resell someone else's tech to them at an extreme high markup.,neg
1162,"Based on his work on TSN during the World Cup, let's hope he's part of the next Apple TV announcement.",neg
1163,"when I get a call  my laptop, desktop, work phone, personal phone  Apple Watch all start ringing ",neg
1164,"  We're a layer zero protocol on the p2p level, and leaking your IP address amongst other things can de-anonymize  transactions. They can work together, and even comparing them is like apples vs. oranges.",neg
1165,"    By the way, it was intentional grounding by Burrow, it was roughing the passer by Ossai, it was a hold by eli apple, i mean what, do you not want anything called against your team, but it's ok to call things on the Chiefs? Doesn't work that way bud.",neg
1166,The new Gen 1 Apple Pencil with USB-C attachment is now in stock at the KMCC!! red_apple ,pos
1167,Why Avoiding Layoffs Does Not Make Apple The Best Big Tech Bet ,pos
1168,"Does Store-Within-a-Store Work, and Will It Last? 

#ICSC #Marketplaces #RealEstate #Retail #FootTraffic #Sony #Starbucks #Apple",neg
1169,  Check the Apple/Google store and see if you can manually prompt the update. That should work.,neg
1170,im buying an apple watch tomorrow fire i’ll be active and work out just so i can’t use it and make my money worth,neg
1171,I have a degree in and work in accounting. I have 3 mortgage loan estimates from 3 different lenders and I cannot get them to line up to match apples to apples. Imagine someone who is not familiar. This is borderline criminal. There should be a standardized loan estimate form.,neg
1172,$AAPL - Why Avoiding Layoffs Does Not Make Apple The Best Big Tech Bet.  #trading #stocks #business,pos
1173," Union organization is much needed even at modern companies like Amazon, Starbucks  Apple stores. Know it’s hard work with some risk. Learn all you can upfront, know your state labor protections  find unionizing assistance. #UnionsForAll",neg
1174," Crimson apple on repeat, work, apex.",pos
1175,The case revolves around accusations made in 2021 by former Apple workers who said the company's work rules ban employees from discussing wages and employment conditions.  ,neg
1176, Does Lattice still work on Apple Silicon Macs?,neu
1177,"Work be having me crave for the most random things that we have for dinnerrolling_on_the_floor_laughing
Like I’ve been craving apple carrot and raisin salad minus the raisins LOL It’s actually really good I need to steal the recipeface_with_tears_of_joy",neg
1178,"My streaming subscription is just there to augment my physical purchases (as well as convenience at workConfusion, but I'm glad I ditched Spotify. This, with them investing millions in fucking PODCASTS instead of artists... it was an easy cancellation. Use Tidal or Apple Music.",pos
1179, tampa store customer service needs some work.,neg
1180,$AAPL Better Tech Stock in 2023 Apple vs. AMD ,pos
1181,#Apple $AAPL Has A Neutral #Technical Analysis Score (TA ScoreConfusion. Breakdown Of 3 Categories: #candle score Poor; moving average score Neutral; #momentum score Good #stocks #stock #StockMarket #Investment #investing  ,neu
1182,"2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 128GB SSD StorageConfusion (RenewedConfusion #Amazon #ad clinking_beer_mugs backhand_index_pointing_downmedium-light_skin_tone

Renewed products look and work like new. These pre-owned products have been inspected and tested by Amazon-qualified suppliers, whic...

",neg
1183, Your comparison is not apples to apples. The rate at which automation takes over work would be much higher than population decline.,neg
1184," I just have to remember to keep my Apple watch on when I go for runs so Nike Run Club can keep track, since I wear a different watch to work.",neg
1185,"  Never graduated high school?  Check. 

Attended an unaccredited Bible college? Check. 

Only work experience prior to entering politics from a hick backwater KKK part of Washington state was selling apples along the road? Check. 

That's your GOP today.",neg
1186,  You should've done a trade for stock picks straight up.,neg
1187,"Technology companies like Apple, Google, Instagram, and Twitter have enacted a series of layoffs to save themselves from bankruptcy, surprising hundreds of now-former employees.
#USEconomy #BigTech 
",neg
